ip_split1,ip_split2,ip_split3,ip_split4
139,226,168,100
139,226,168,101
139,226,168,102
139,226,168,103
139,226,168,104
139,226,168,105
139,226,168,108
139,226,168,109
139,226,168,110
139,226,168,111
139,226,168,112
139,226,168,113
139,226,168,114
139,226,168,115
139,226,168,116
139,226,168,117
139,226,168,118
139,226,168,119
139,226,168,120
139,226,168,121
139,226,168,122
139,226,168,123
139,226,168,124
139,226,168,125
139,226,168,126
139,226,168,128
139,226,168,129
139,226,168,131
139,226,168,132
139,226,168,133
139,226,168,134
139,226,168,135
139,226,168,136
139,226,168,137
139,226,168,138
139,226,168,139
139,226,168,140
139,226,168,141
139,226,168,142
139,226,168,143
139,226,168,144
139,226,168,145
139,226,168,146
139,226,168,148
139,226,168,149
139,226,168,150
139,226,168,151
139,226,168,152
139,226,168,154
139,226,168,155
139,226,168,156
139,226,168,157
139,226,168,158
139,226,168,159
139,226,168,160
139,226,168,161
139,226,168,162
139,226,168,163
139,226,168,165
139,226,168,166
139,226,168,168
139,226,168,169
139,226,168,170
139,226,168,171
139,226,168,172
139,226,168,173
139,226,168,174
139,226,168,175
139,226,168,176
139,226,168,179
139,226,168,180
139,226,168,181
139,226,168,182
139,226,168,183
139,226,168,186
139,226,168,189
139,226,168,190
139,226,168,191
139,226,168,192
139,226,168,194
139,226,168,195
139,226,168,196
139,226,168,200
139,226,168,201
139,226,168,202
139,226,168,203
139,226,168,204
139,226,168,205
139,226,168,206
139,226,168,207
139,226,168,208
139,226,168,209
139,226,168,210
139,226,168,211
139,226,168,213
139,226,168,215
139,226,168,216
139,226,168,217
139,226,168,218
139,226,168,220
139,226,168,221
139,226,168,225
139,226,168,226
139,226,168,227
139,226,168,228
139,226,168,229
139,226,168,230
139,226,168,231
139,226,168,232
139,226,168,233
139,226,168,234
139,226,168,235
139,226,168,236
139,226,168,237
139,226,168,238
139,226,168,241
139,226,168,242
139,226,168,243
139,226,168,244
139,226,168,245
139,226,168,246
139,226,168,247
139,226,168,249
139,226,168,250
139,226,168,251
139,226,168,252
139,226,168,253
139,226,168,254
139,226,168,255
139,226,180,2
139,226,180,3
139,226,180,4
139,226,180,6
139,226,180,7
139,226,180,8
139,226,180,9
139,226,180,10
139,226,180,11
139,226,180,13
139,226,180,14
139,226,180,15
139,226,180,16
139,226,180,18
139,226,180,19
139,226,180,20
139,226,180,21
139,226,180,22
139,226,180,23
139,226,180,24
139,226,180,25
139,226,180,26
139,226,180,27
139,226,180,28
139,226,180,32
139,226,180,34
139,226,180,39
139,226,180,41
139,226,180,42
139,226,180,43
139,226,180,44
139,226,180,45
139,226,180,48
139,226,180,49
139,226,180,50
139,226,180,52
139,226,180,56
139,226,180,57
139,226,180,58
139,226,180,60
139,226,180,62
139,226,180,63
139,226,180,64
139,226,180,66
139,226,180,68
139,226,180,70
139,226,180,71
139,226,180,72
139,226,180,75
139,226,180,76
139,226,180,77
139,226,180,78
139,226,180,79
139,226,180,80
139,226,180,81
139,226,180,82
139,226,180,84
139,226,180,85
139,226,180,86
139,226,180,87
139,226,180,88
139,226,180,90
139,226,180,91
139,226,180,93
139,226,180,94
139,226,180,95
139,226,180,96
139,226,180,98
139,226,180,99
139,226,180,100
139,226,180,101
139,226,180,104
139,226,180,105
139,226,180,107
139,226,180,108
139,226,180,109
139,226,180,111
139,226,180,112
139,226,180,113
139,226,180,115
139,226,180,117
139,226,180,119
139,226,180,120
139,226,180,124
139,226,180,125
139,226,180,126
139,226,180,127
139,226,180,130
139,226,180,131
139,226,180,132
139,226,180,134
139,226,180,136
139,226,180,137
139,226,180,138
139,226,180,139
139,226,180,140
139,226,180,141
139,226,180,142
139,226,180,143
139,226,180,144
139,226,180,146
139,226,180,147
139,226,180,150
139,226,180,151
139,226,180,153
139,226,180,157
139,226,180,158
139,226,180,161
139,226,180,163
139,226,180,164
139,226,180,165
139,226,180,167
139,226,180,168
139,226,180,169
139,226,180,170
139,226,180,172
139,226,180,174
139,226,180,177
139,226,180,178
139,226,180,179
139,226,180,181
139,226,180,182
139,226,180,186
139,226,180,189
139,226,180,193
139,226,180,194
139,226,180,196
139,226,180,197
139,226,180,198
139,226,180,199
139,226,180,200
139,226,180,201
139,226,180,203
139,226,180,204
139,226,180,205
139,226,180,206
139,226,180,207
139,226,180,208
139,226,180,209
139,226,180,210
139,226,180,211
139,226,180,213
139,226,180,215
139,226,180,217
139,226,180,218
139,226,180,219
139,226,180,220
139,226,180,222
139,226,180,223
139,226,180,227
139,226,180,229
139,226,180,230
139,226,180,231
139,226,180,233
139,226,180,234
139,226,180,236
139,226,180,238
139,226,180,240
139,226,180,244
139,226,180,245
139,226,180,246
139,226,180,247
139,226,180,248
139,226,180,249
139,226,180,250
139,226,180,251
139,226,180,252
139,226,180,254
139,226,180,255
139,226,187,4
139,226,187,6
139,226,187,7
139,226,187,8
139,226,187,9
139,226,187,12
139,226,187,15
139,226,187,16
139,226,187,18
139,226,187,20
139,226,187,21
139,226,187,23
139,226,187,24
139,226,187,29
139,226,187,30
139,226,187,32
139,226,187,36
139,226,187,38
139,226,187,39
139,226,187,40
139,226,187,41
139,226,187,43
139,226,187,47
139,226,187,49
139,226,187,50
139,226,187,51
139,226,187,52
139,226,187,56
139,226,187,63
139,226,187,65
139,226,187,66
139,226,187,69
139,226,187,70
139,226,187,73
139,226,187,77
139,226,187,79
139,226,187,80
139,226,187,84
139,226,187,87
139,226,187,95
139,226,187,96
139,226,187,97
139,226,187,99
139,226,187,100
139,226,187,101
139,226,187,102
139,226,187,107
139,226,187,108
139,226,187,110
139,226,187,111
139,226,187,115
139,226,187,116
139,226,187,117
139,226,187,122
139,226,187,123
139,226,187,124
139,226,187,127
139,226,187,129
139,226,187,131
139,226,187,134
139,226,187,137
139,226,187,139
139,226,187,140
139,226,187,141
139,226,187,142
139,226,187,145
139,226,187,147
139,226,187,148
139,226,187,149
139,226,187,150
139,226,187,152
139,226,187,153
139,226,187,155
139,226,187,156
139,226,187,157
139,226,187,163
139,226,187,164
139,226,187,165
139,226,187,166
139,226,187,167
139,226,187,171
139,226,187,175
139,226,187,176
139,226,187,177
139,226,187,178
139,226,187,182
139,226,187,187
139,226,187,188
139,226,187,189
139,226,187,191
139,226,187,194
139,226,187,195
139,226,187,202
139,226,187,207
139,226,187,208
139,226,187,209
139,226,187,213
139,226,187,216
139,226,187,217
139,226,187,218
139,226,187,219
139,226,187,220
139,226,187,221
139,226,187,227
139,226,187,228
139,226,187,229
139,226,187,231
139,226,187,233
139,226,187,234
139,226,187,241
139,226,187,242
139,226,187,244
139,226,187,245
139,226,187,246
139,226,187,248
139,227,2,3
139,227,2,13
139,227,2,24
139,227,2,50
139,227,2,51
139,227,2,83
139,227,2,86
139,227,2,156
139,227,2,157
139,227,2,167
139,227,2,192
139,227,2,215
139,227,2,224
139,227,2,228
139,227,2,229
139,227,2,232
139,227,7,1
139,227,7,2
139,227,7,3
139,227,7,4
139,227,7,5
139,227,7,6
139,227,7,9
139,227,7,10
139,227,7,11
139,227,7,13
139,227,7,14
139,227,7,15
139,227,7,16
139,227,7,17
139,227,7,19
139,227,7,20
139,227,7,22
139,227,7,23
139,227,7,24
139,227,7,25
139,227,7,26
139,227,7,27
139,227,7,28
139,227,7,29
139,227,7,30
139,227,7,31
139,227,7,32
139,227,7,34
139,227,7,35
139,227,7,36
139,227,7,37
139,227,7,42
139,227,7,43
139,227,7,44
139,227,7,45
139,227,7,47
139,227,7,48
139,227,7,49
139,227,7,51
139,227,7,53
139,227,7,55
139,227,7,56
139,227,7,57
139,227,7,59
139,227,7,60
139,227,7,61
139,227,7,62
139,227,7,65
139,227,7,66
139,227,7,67
139,227,7,68
139,227,7,69
139,227,7,72
139,227,7,73
139,227,7,74
139,227,7,77
139,227,7,78
139,227,7,83
139,227,7,84
139,227,7,85
139,227,7,86
139,227,7,88
139,227,7,89
139,227,7,91
139,227,7,92
139,227,7,93
139,227,7,95
139,227,7,96
139,227,7,97
139,227,7,98
139,227,7,99
139,227,7,100
139,227,7,102
139,227,7,103
139,227,7,104
139,227,7,105
139,227,7,106
139,227,7,107
139,227,7,109
139,227,7,110
139,227,7,111
139,227,7,115
139,227,7,116
139,227,7,118
139,227,7,120
139,227,7,121
139,227,7,123
139,227,7,125
139,227,7,127
139,227,7,128
139,227,7,129
139,227,7,130
139,227,7,131
139,227,7,132
139,227,7,133
139,227,7,135
139,227,7,136
139,227,7,137
139,227,7,138
139,227,7,139
139,227,7,140
139,227,7,141
139,227,7,142
139,227,7,143
139,227,7,145
139,227,7,146
139,227,7,147
139,227,7,148
139,227,7,151
139,227,7,152
139,227,7,155
139,227,7,159
139,227,7,161
139,227,7,163
139,227,7,165
139,227,7,167
139,227,7,168
139,227,7,170
139,227,7,171
139,227,7,172
139,227,7,173
139,227,7,174
139,227,7,176
139,227,7,178
139,227,7,179
139,227,7,181
139,227,7,182
139,227,7,184
139,227,7,186
139,227,7,187
139,227,7,188
139,227,7,190
139,227,7,192
139,227,7,194
139,227,7,195
139,227,7,196
139,227,7,198
139,227,7,200
139,227,7,201
139,227,7,203
139,227,7,205
139,227,7,206
139,227,7,207
139,227,7,208
139,227,7,209
139,227,7,211
139,227,7,212
139,227,7,213
139,227,7,215
139,227,7,216
139,227,7,217
139,227,7,220
139,227,7,221
139,227,7,222
139,227,7,225
139,227,7,226
139,227,7,227
139,227,7,228
139,227,7,229
139,227,7,230
139,227,7,231
139,227,7,232
139,227,7,233
139,227,7,235
139,227,7,236
139,227,7,237
139,227,7,238
139,227,7,239
139,227,7,240
139,227,7,242
139,227,7,243
139,227,7,244
139,227,7,245
139,227,7,246
139,227,7,247
139,227,7,249
139,227,7,250
139,227,7,251
139,227,7,252
139,227,7,253
139,227,13,0
139,227,13,1
139,227,13,2
139,227,13,4
139,227,13,5
139,227,13,6
139,227,13,8
139,227,13,9
139,227,13,10
139,227,13,11
139,227,13,12
139,227,13,14
139,227,13,15
139,227,13,16
139,227,13,17
139,227,13,18
139,227,13,19
139,227,13,20
139,227,13,21
139,227,13,26
139,227,13,27
139,227,13,28
139,227,13,29
139,227,13,30
139,227,13,32
139,227,13,34
139,227,13,35
139,227,13,36
139,227,13,37
139,227,13,38
139,227,13,40
139,227,13,41
139,227,13,42
139,227,13,43
139,227,13,44
139,227,13,45
139,227,13,47
139,227,13,48
139,227,13,49
139,227,13,50
139,227,13,51
139,227,13,52
139,227,13,53
139,227,13,54
139,227,13,55
139,227,13,56
139,227,13,57
139,227,13,58
139,227,13,59
139,227,13,60
139,227,13,61
139,227,13,62
139,227,13,64
139,227,13,65
139,227,13,66
139,227,13,67
139,227,13,72
139,227,13,73
139,227,13,74
139,227,13,75
139,227,13,76
139,227,13,77
139,227,13,79
139,227,13,81
139,227,13,83
139,227,13,84
139,227,13,85
139,227,13,86
139,227,13,87
139,227,13,88
139,227,13,89
139,227,13,90
139,227,13,91
139,227,13,92
139,227,13,94
139,227,13,95
139,227,13,96
139,227,13,97
139,227,13,98
139,227,13,100
139,227,13,101
139,227,13,103
139,227,13,106
139,227,13,107
139,227,13,108
139,227,13,110
139,227,13,111
139,227,13,112
139,227,13,113
139,227,13,114
139,227,13,116
139,227,13,118
139,227,13,119
139,227,13,120
139,227,13,121
139,227,13,126
139,227,13,127
139,227,13,128
139,227,13,129
139,227,13,130
139,227,13,132
139,227,13,133
139,227,13,134
139,227,13,135
139,227,13,136
139,227,13,137
139,227,13,138
139,227,13,139
139,227,13,140
139,227,13,141
139,227,13,142
139,227,13,143
139,227,13,144
139,227,13,145
139,227,13,146
139,227,13,147
139,227,13,148
139,227,13,150
139,227,13,151
139,227,13,152
139,227,13,153
139,227,13,154
139,227,13,155
139,227,13,157
139,227,13,158
139,227,13,159
139,227,13,160
139,227,13,161
139,227,13,162
139,227,13,163
139,227,13,164
139,227,13,165
139,227,13,166
139,227,13,167
139,227,13,168
139,227,13,170
139,227,13,172
139,227,13,173
139,227,13,175
139,227,13,176
139,227,13,177
139,227,13,178
139,227,13,179
139,227,13,180
139,227,13,182
139,227,13,183
139,227,13,184
139,227,13,185
139,227,13,186
139,227,13,187
139,227,13,188
139,227,13,189
139,227,13,191
139,227,13,192
139,227,13,193
139,227,13,194
139,227,13,195
139,227,13,197
139,227,13,198
139,227,13,199
139,227,13,201
139,227,13,202
139,227,13,203
139,227,13,205
139,227,13,206
139,227,13,208
139,227,13,209
139,227,13,212
139,227,13,214
139,227,13,215
139,227,13,216
139,227,13,217
139,227,13,218
139,227,13,219
139,227,13,220
139,227,13,222
139,227,13,223
139,227,13,225
139,227,13,226
139,227,13,227
139,227,13,228
139,227,13,229
139,227,13,230
139,227,13,231
139,227,13,232
139,227,13,233
139,227,13,234
139,227,13,235
139,227,13,236
139,227,13,237
139,227,13,240
139,227,13,241
139,227,13,242
139,227,13,243
139,227,13,244
139,227,13,245
139,227,13,246
139,227,13,247
139,227,13,249
139,227,13,250
139,227,13,252
139,227,13,254
139,227,36,2
139,227,36,3
139,227,36,4
139,227,36,5
139,227,36,6
139,227,36,7
139,227,36,9
139,227,36,10
139,227,36,12
139,227,36,14
139,227,36,15
139,227,36,16
139,227,36,17
139,227,36,19
139,227,36,20
139,227,36,21
139,227,36,22
139,227,36,26
139,227,36,27
139,227,36,30
139,227,36,31
139,227,36,32
139,227,36,33
139,227,36,34
139,227,36,35
139,227,36,36
139,227,36,39
139,227,36,41
139,227,36,42
139,227,36,43
139,227,36,45
139,227,36,46
139,227,36,47
139,227,36,48
139,227,36,49
139,227,36,50
139,227,36,52
139,227,36,54
139,227,36,55
139,227,36,56
139,227,36,57
139,227,36,58
139,227,36,59
139,227,36,60
139,227,36,62
139,227,36,64
139,227,36,65
139,227,36,67
139,227,36,69
139,227,36,70
139,227,36,71
139,227,36,72
139,227,36,73
139,227,36,75
139,227,36,76
139,227,36,77
139,227,36,78
139,227,36,79
139,227,36,80
139,227,36,83
139,227,36,84
139,227,36,86
139,227,36,89
139,227,36,90
139,227,36,91
139,227,36,92
139,227,36,94
139,227,36,95
139,227,36,96
139,227,36,97
139,227,36,98
139,227,36,99
139,227,36,100
139,227,36,101
139,227,36,102
139,227,36,105
139,227,36,106
139,227,36,108
139,227,36,110
139,227,36,111
139,227,36,112
139,227,36,115
139,227,36,116
139,227,36,118
139,227,36,119
139,227,36,121
139,227,36,122
139,227,36,123
139,227,36,125
139,227,36,128
139,227,36,129
139,227,36,132
139,227,36,135
139,227,36,137
139,227,36,138
139,227,36,141
139,227,36,142
139,227,36,143
139,227,36,144
139,227,36,145
139,227,36,146
139,227,36,147
139,227,36,148
139,227,36,149
139,227,36,150
139,227,36,151
139,227,36,152
139,227,36,153
139,227,36,154
139,227,36,156
139,227,36,157
139,227,36,158
139,227,36,159
139,227,36,162
139,227,36,166
139,227,36,168
139,227,36,169
139,227,36,170
139,227,36,171
139,227,36,172
139,227,36,173
139,227,36,174
139,227,36,175
139,227,36,177
139,227,36,178
139,227,36,179
139,227,36,180
139,227,36,181
139,227,36,183
139,227,36,185
139,227,36,186
139,227,36,187
139,227,36,189
139,227,36,192
139,227,36,193
139,227,36,194
139,227,36,195
139,227,36,196
139,227,36,198
139,227,36,201
139,227,36,202
139,227,36,203
139,227,36,205
139,227,36,206
139,227,36,207
139,227,36,208
139,227,36,209
139,227,36,210
139,227,36,211
139,227,36,212
139,227,36,213
139,227,36,215
139,227,36,217
139,227,36,218
139,227,36,219
139,227,36,220
139,227,36,226
139,227,36,228
139,227,36,229
139,227,36,231
139,227,36,232
139,227,36,235
139,227,36,236
139,227,36,238
139,227,36,240
139,227,36,242
139,227,36,244
139,227,36,248
139,227,36,249
139,227,36,251
139,227,36,253
139,227,36,255
139,227,37,1
139,227,37,2
139,227,37,3
139,227,37,4
139,227,37,5
139,227,37,6
139,227,37,7
139,227,37,8
139,227,37,9
139,227,37,10
139,227,37,11
139,227,37,12
139,227,37,13
139,227,37,14
139,227,37,15
139,227,37,16
139,227,37,19
139,227,37,20
139,227,37,22
139,227,37,23
139,227,37,25
139,227,37,26
139,227,37,27
139,227,37,28
139,227,37,29
139,227,37,30
139,227,37,31
139,227,37,32
139,227,37,33
139,227,37,34
139,227,37,35
139,227,37,36
139,227,37,39
139,227,37,40
139,227,37,41
139,227,37,42
139,227,37,43
139,227,37,45
139,227,37,46
139,227,37,47
139,227,37,48
139,227,37,49
139,227,37,50
139,227,37,51
139,227,37,52
139,227,37,53
139,227,37,54
139,227,37,55
139,227,37,56
139,227,37,57
139,227,37,58
139,227,37,59
139,227,37,60
139,227,37,61
139,227,37,62
139,227,37,63
139,227,37,64
139,227,37,65
139,227,37,66
139,227,37,67
139,227,37,69
139,227,37,70
139,227,37,71
139,227,37,72
139,227,37,77
139,227,37,78
139,227,37,79
139,227,37,80
139,227,37,82
139,227,37,83
139,227,37,84
139,227,37,85
139,227,37,86
139,227,37,87
139,227,37,88
139,227,37,89
139,227,37,90
139,227,37,92
139,227,37,94
139,227,37,95
139,227,37,96
139,227,37,97
139,227,37,98
139,227,37,99
139,227,37,100
139,227,37,101
139,227,37,103
139,227,37,105
139,227,37,106
139,227,37,107
139,227,37,108
139,227,37,109
139,227,37,111
139,227,37,112
139,227,37,114
139,227,37,115
139,227,37,116
139,227,37,117
139,227,37,118
139,227,37,120
139,227,37,121
139,227,37,122
139,227,37,124
139,227,37,125
139,227,37,126
139,227,37,127
139,227,37,128
139,227,37,129
139,227,37,130
139,227,37,132
139,227,37,134
139,227,37,135
139,227,37,136
139,227,37,137
139,227,37,138
139,227,37,139
139,227,37,140
139,227,37,141
139,227,37,143
139,227,37,144
139,227,37,145
139,227,37,147
139,227,37,148
139,227,37,149
139,227,37,151
139,227,37,153
139,227,37,154
139,227,37,155
139,227,37,156
139,227,37,157
139,227,37,158
139,227,37,162
139,227,37,163
139,227,37,164
139,227,37,165
139,227,37,167
139,227,37,168
139,227,37,169
139,227,37,170
139,227,37,171
139,227,37,172
139,227,37,173
139,227,37,174
139,227,37,175
139,227,37,176
139,227,37,177
139,227,37,179
139,227,37,181
139,227,37,185
139,227,37,186
139,227,37,187
139,227,37,189
139,227,37,190
139,227,37,191
139,227,37,192
139,227,37,195
139,227,37,196
139,227,37,198
139,227,37,199
139,227,37,201
139,227,37,202
139,227,37,203
139,227,37,204
139,227,37,206
139,227,37,208
139,227,37,209
139,227,37,211
139,227,37,212
139,227,37,214
139,227,37,215
139,227,37,217
139,227,37,219
139,227,37,221
139,227,37,222
139,227,37,223
139,227,37,224
139,227,37,225
139,227,37,226
139,227,37,227
139,227,37,228
139,227,37,229
139,227,37,230
139,227,37,231
139,227,37,232
139,227,37,234
139,227,37,235
139,227,37,237
139,227,37,238
139,227,37,239
139,227,37,241
139,227,37,242
139,227,37,243
139,227,37,244
139,227,37,245
139,227,37,248
139,227,37,251
139,227,37,252
139,227,37,253
139,227,37,254
139,227,38,4
139,227,38,6
139,227,38,10
139,227,38,11
139,227,38,13
139,227,38,14
139,227,38,16
139,227,38,17
139,227,38,18
139,227,38,19
139,227,38,20
139,227,38,23
139,227,38,25
139,227,38,27
139,227,38,29
139,227,38,31
139,227,38,33
139,227,38,34
139,227,38,36
139,227,38,37
139,227,38,38
139,227,38,40
139,227,38,41
139,227,38,43
139,227,38,46
139,227,38,47
139,227,38,48
139,227,38,51
139,227,38,52
139,227,38,55
139,227,38,56
139,227,38,57
139,227,38,58
139,227,38,60
139,227,38,61
139,227,38,62
139,227,38,63
139,227,38,64
139,227,38,65
139,227,38,68
139,227,38,69
139,227,38,71
139,227,38,73
139,227,38,74
139,227,38,75
139,227,38,76
139,227,38,78
139,227,38,81
139,227,38,82
139,227,38,83
139,227,38,84
139,227,38,87
139,227,38,88
139,227,38,90
139,227,38,91
139,227,38,92
139,227,38,93
139,227,38,95
139,227,38,96
139,227,38,100
139,227,38,101
139,227,38,102
139,227,38,105
139,227,38,107
139,227,38,108
139,227,38,111
139,227,38,113
139,227,38,114
139,227,38,115
139,227,38,117
139,227,38,118
139,227,38,120
139,227,38,124
139,227,38,125
139,227,38,126
139,227,38,127
139,227,38,130
139,227,38,131
139,227,38,132
139,227,38,134
139,227,38,137
139,227,38,139
139,227,38,140
139,227,38,142
139,227,38,146
139,227,38,148
139,227,38,151
139,227,38,152
139,227,38,154
139,227,38,156
139,227,38,157
139,227,38,158
139,227,38,159
139,227,38,160
139,227,38,164
139,227,38,166
139,227,38,167
139,227,38,168
139,227,38,171
139,227,38,172
139,227,38,173
139,227,38,174
139,227,38,175
139,227,38,176
139,227,38,177
139,227,38,178
139,227,38,180
139,227,38,181
139,227,38,183
139,227,38,184
139,227,38,185
139,227,38,186
139,227,38,189
139,227,38,190
139,227,38,192
139,227,38,193
139,227,38,194
139,227,38,195
139,227,38,198
139,227,38,199
139,227,38,200
139,227,38,201
139,227,38,203
139,227,38,204
139,227,38,205
139,227,38,207
139,227,38,210
139,227,38,211
139,227,38,215
139,227,38,216
139,227,38,217
139,227,38,218
139,227,38,219
139,227,38,220
139,227,38,222
139,227,38,223
139,227,38,224
139,227,38,225
139,227,38,226
139,227,38,227
139,227,38,228
139,227,38,229
139,227,38,231
139,227,38,232
139,227,38,233
139,227,38,234
139,227,38,235
139,227,38,236
139,227,38,237
139,227,38,238
139,227,38,239
139,227,38,241
139,227,38,246
139,227,38,248
139,227,38,249
139,227,38,251
139,227,38,253
139,227,38,254
139,227,57,2
139,227,57,3
139,227,57,5
139,227,57,7
139,227,57,8
139,227,57,9
139,227,57,10
139,227,57,11
139,227,57,12
139,227,57,13
139,227,57,14
139,227,57,15
139,227,57,16
139,227,57,17
139,227,57,18
139,227,57,19
139,227,57,20
139,227,57,21
139,227,57,22
139,227,57,23
139,227,57,24
139,227,57,25
139,227,57,26
139,227,57,27
139,227,57,28
139,227,57,29
139,227,57,30
139,227,57,31
139,227,57,32
139,227,57,33
139,227,57,34
139,227,57,35
139,227,57,36
139,227,57,37
139,227,57,38
139,227,57,39
139,227,57,40
139,227,57,41
139,227,57,42
139,227,57,43
139,227,57,45
139,227,57,46
139,227,57,47
139,227,57,48
139,227,57,49
139,227,57,50
139,227,57,51
139,227,57,52
139,227,57,53
139,227,57,54
139,227,57,55
139,227,57,57
139,227,57,58
139,227,57,59
139,227,57,60
139,227,57,61
139,227,57,62
139,227,57,63
139,227,57,64
139,227,57,65
139,227,57,66
139,227,57,67
139,227,57,68
139,227,57,70
139,227,57,72
139,227,57,73
139,227,57,74
139,227,57,75
139,227,57,77
139,227,57,78
139,227,57,79
139,227,57,81
139,227,57,82
139,227,57,83
139,227,57,84
139,227,57,86
139,227,57,87
139,227,57,88
139,227,57,90
139,227,57,91
139,227,57,92
139,227,57,93
139,227,57,95
139,227,57,98
139,227,57,101
139,227,57,102
139,227,57,103
139,227,57,105
139,227,57,106
139,227,57,108
139,227,57,110
139,227,57,111
139,227,57,112
139,227,57,113
139,227,57,115
139,227,57,116
139,227,57,117
139,227,57,118
139,227,57,120
139,227,57,121
139,227,57,122
139,227,57,123
139,227,57,126
139,227,57,127
139,227,57,129
139,227,57,130
139,227,57,131
139,227,57,132
139,227,57,133
139,227,57,134
139,227,57,135
139,227,57,136
139,227,57,137
139,227,57,138
139,227,57,139
139,227,57,140
139,227,57,142
139,227,57,144
139,227,57,145
139,227,57,146
139,227,57,148
139,227,57,149
139,227,57,150
139,227,57,152
139,227,57,155
139,227,57,156
139,227,57,157
139,227,57,158
139,227,57,159
139,227,57,160
139,227,57,161
139,227,57,162
139,227,57,163
139,227,57,164
139,227,57,165
139,227,57,166
139,227,57,167
139,227,57,168
139,227,57,169
139,227,57,170
139,227,57,173
139,227,57,174
139,227,57,176
139,227,57,177
139,227,57,178
139,227,57,179
139,227,57,181
139,227,57,182
139,227,57,185
139,227,57,186
139,227,57,187
139,227,57,190
139,227,57,191
139,227,57,193
139,227,57,194
139,227,57,195
139,227,57,196
139,227,57,197
139,227,57,199
139,227,57,201
139,227,57,202
139,227,57,203
139,227,57,204
139,227,57,205
139,227,57,206
139,227,57,207
139,227,57,208
139,227,57,209
139,227,57,210
139,227,57,212
139,227,57,213
139,227,57,214
139,227,57,217
139,227,57,219
139,227,57,220
139,227,57,221
139,227,57,223
139,227,57,225
139,227,57,226
139,227,57,229
139,227,57,230
139,227,57,231
139,227,57,232
139,227,57,233
139,227,57,234
139,227,57,235
139,227,57,236
139,227,57,237
139,227,57,238
139,227,57,240
139,227,57,241
139,227,57,245
139,227,57,246
139,227,57,247
139,227,57,249
139,227,57,250
139,227,57,251
139,227,57,252
139,227,57,254
139,227,65,45
139,227,65,52
139,227,65,57
139,227,65,102
139,227,65,119
139,227,65,124
139,227,65,169
139,227,65,173
139,227,65,184
139,227,65,188
139,227,79,30
139,227,79,44
139,227,79,51
139,227,79,70
139,227,79,71
139,227,79,97
139,227,79,102
139,227,79,103
139,227,79,120
139,227,79,141
139,227,79,155
139,227,79,171
139,227,79,173
139,227,79,183
139,227,79,184
139,227,79,186
139,227,79,190
139,227,79,193
139,227,79,195
139,227,79,248
139,227,79,253
139,227,139,0
139,227,139,4
139,227,139,7
139,227,139,8
139,227,139,10
139,227,139,11
139,227,139,12
139,227,139,14
139,227,139,16
139,227,139,17
139,227,139,18
139,227,139,19
139,227,139,22
139,227,139,23
139,227,139,24
139,227,139,25
139,227,139,27
139,227,139,28
139,227,139,29
139,227,139,31
139,227,139,32
139,227,139,33
139,227,139,34
139,227,139,37
139,227,139,40
139,227,139,41
139,227,139,44
139,227,139,45
139,227,139,46
139,227,139,47
139,227,139,48
139,227,139,50
139,227,139,52
139,227,139,53
139,227,139,56
139,227,139,58
139,227,139,59
139,227,139,60
139,227,139,61
139,227,139,62
139,227,139,63
139,227,139,64
139,227,139,65
139,227,139,67
139,227,139,68
139,227,139,69
139,227,139,70
139,227,139,71
139,227,139,72
139,227,139,73
139,227,139,74
139,227,139,76
139,227,139,78
139,227,139,79
139,227,139,81
139,227,139,82
139,227,139,84
139,227,139,85
139,227,139,86
139,227,139,89
139,227,139,91
139,227,139,92
139,227,139,94
139,227,139,95
139,227,139,100
139,227,139,101
139,227,139,102
139,227,139,104
139,227,139,105
139,227,139,108
139,227,139,109
139,227,139,112
139,227,139,113
139,227,139,114
139,227,139,115
139,227,139,116
139,227,139,118
139,227,139,119
139,227,139,122
139,227,139,124
139,227,139,128
139,227,139,129
139,227,139,130
139,227,139,131
139,227,139,136
139,227,139,137
139,227,139,138
139,227,139,139
139,227,139,141
139,227,139,143
139,227,139,144
139,227,139,145
139,227,139,146
139,227,139,147
139,227,139,148
139,227,139,149
139,227,139,151
139,227,139,155
139,227,139,159
139,227,139,160
139,227,139,161
139,227,139,162
139,227,139,163
139,227,139,164
139,227,139,165
139,227,139,166
139,227,139,170
139,227,139,171
139,227,139,172
139,227,139,173
139,227,139,175
139,227,139,176
139,227,139,177
139,227,139,180
139,227,139,181
139,227,139,182
139,227,139,183
139,227,139,184
139,227,139,186
139,227,139,187
139,227,139,188
139,227,139,190
139,227,139,191
139,227,139,192
139,227,139,193
139,227,139,194
139,227,139,195
139,227,139,196
139,227,139,198
139,227,139,199
139,227,139,203
139,227,139,204
139,227,139,206
139,227,139,207
139,227,139,209
139,227,139,210
139,227,139,212
139,227,139,213
139,227,139,214
139,227,139,215
139,227,139,218
139,227,139,220
139,227,139,222
139,227,139,224
139,227,139,225
139,227,139,226
139,227,139,227
139,227,139,234
139,227,139,235
139,227,139,236
139,227,139,237
139,227,139,238
139,227,139,243
139,227,139,244
139,227,139,247
139,227,139,248
139,227,139,249
139,227,139,250
139,227,139,252
139,227,139,254
139,227,144,2
139,227,144,3
139,227,144,4
139,227,144,5
139,227,144,6
139,227,144,7
139,227,144,8
139,227,144,9
139,227,144,10
139,227,144,12
139,227,144,15
139,227,144,16
139,227,144,17
139,227,144,18
139,227,144,20
139,227,144,21
139,227,144,22
